n,name,shortname,standard,verdict,filters_passed,mean,max,match.var,match,RT.var,RT,count.air,freq.air,count.floral,freq.floral,count.leaf,freq.leaf,count.ambient,freq.ambient,filter_RT,filter_match,filter_freq.floral,filter_contaminant,filter_area,filter_ambient_ratio,ambient_ratio,filter_ambient_ttest,filter_final
4516,"3,5-Octadien-2-one",,,,4,920,220829,NA,0.75,NA,7.58,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4517,"3,5-Octadiene, 2,2,4,5,7,7-hexamethyl-, (E,Z)-",,,,4,1463,351219,NA,0.71,NA,14.65,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4518,"3,5,9-Undecatrien-2-one, 6,10-dimethyl-, (E,E)-",,,,2,8263,845644,0.0022,0.72,0.65,16.72,2,0.043,6,0.025,6.000,0.113,2,0.04255319149,OK,Low,Rare,OK,Low,AmRatioFail,2.4,tTestFail,FALSE
4519,"3,5,9-Undecatrien-2-one, 6,10-dimethyl-, (E,Z)-",,,,4,1222,293328,NA,0.75,NA,16.72,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4520,"3,6-Dimethyl-5-hepten-1-ol acetate",,,,2,0,0,NA,0.74,NA,13.98,1,0.021,0,0.000,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
4521,"3,6,9,12-Tetraoxahexadecan-1-ol",,,,3,94,22457,NA,0.72,NA,18.93,0,0.000,1,0.004,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4522,"3,7-Dimethyl-1-octyl methylphosphonofluoridate",,,,2,0,0,NA,0.8,NA,19.47,0,0.000,0,0.000,1.000,0.019,0,0,High,OK,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4523,"3,7,11-Trimethyl-dodeca-2,4,6,10-tetraenal",,,,2,0,0,NA,0.84,NA,20.08,0,0.000,0,0.000,1.000,0.019,0,0,High,OK,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4524,"3(2H)-Furanone, 2-(1-hydroxy-1-methyl-2-oxopropyl)-2,5-dimethyl-",,,,2,0,0,NA,0.75,NA,2.91,1,0.021,0,0.000,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
4525,4-(1-Acetyl-cyclopentyl)-but-3-en-2-one,,,,4,827,198360,0.0002,0.73,0.00,16.45,0,0.000,1,0.004,1.000,0.019,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4526,"4-(1,3,3-Trimethyl-bicyclo[4.1.0]hept-2-yl)-but-3-en-2-one",,,,3,2584,620205,NA,0.76,NA,18.28,0,0.000,1,0.004,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4527,4-(3-Acetylphenyliminomethyl)phenyl benzoate,,,,2,362,86966,0.001300,0.82,0.0000,18.52,1,0.021,1,0.004,1.000,0.019,1,0.02127659574,High,OK,Rare,OK,Low,AmRatioFail,0.2,tTestFail,FALSE
4528,4-Acetonylcycloheptanone,,,,4,921,221044,NA,0.77,NA,13.98,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4529,"4-Amino-N-(tert-butylimino)-2-isopropyl-1-oxo-1,2,3-triazol-5-imine oxide",,,,4,164,39294,0.0009,0.73,0.51,13.94,0,0.000,1,0.004,2.000,0.038,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4530,"4-Carene, (1S,3S,6R)-(-)-",,,,4,418,87105,0.0061,0.77,0.00,7.08,0,0.000,2,0.008,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4531,"4-Chlorobutyric acid, eicosyl ester",,,,1,1255,301221,0.000050,0.735,0.1746,22.54,1,0.021,1,0.004,0.000,0.000,1,0.02127659574,High,Low,Rare,OK,Low,AmRatioFail,0.1,tTestFail,FALSE
4532,4-Cyclooctene-1-methanol,,,,4,1139,273312,NA,0.74,NA,11.80,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4533,"4-Cyclopentene-1,3-diol, trans-",,,,2,115,27547,0.0004,0.72,0.00,3.96,1,0.021,1,0.004,1.000,0.019,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.2,tTestFail,FALSE
4534,4-Decanone,,,,4,83,20025,NA,0.71,NA,7.84,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4535,"4-Decene, 3-methyl-, (E)-",,,,4,36,8734,NA,0.72,NA,7.35,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4536,4-Dodecanol,,,,4,51,12213,NA,0.71,NA,7.17,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4537,4-Dodecanone,,,,2,0,0,NA,0.73,NA,2.42,0,0.000,0,0.000,1.000,0.019,0,0,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4538,"4-Heptanol, 2,4-dimethyl-",,,,2,0,0,NA,0.71,NA,7.32,0,0.000,0,0.000,1.000,0.019,0,0,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4539,"4-Heptanol, 3,4-dimethyl-",,,,5,1424,341654,NA,0.81,NA,11.94,0,0.000,1,0.004,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
4540,"4-Heptanone, 2,3:5,6-diepoxy-2,6-dimethyl-",,,,4,3702,801674,0.0050,0.77,0.00,10.72,0,0.000,2,0.008,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4541,"4-Heptanone, 2,6-dimethyl-",,,,3,0,0,NA,0.87,NA,9.28,0,0.000,0,0.000,1.000,0.019,0,0,OK,OK,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4542,"4-Heptanone, dimethylhydrazone",,,,4,97,23309,NA,0.70,NA,8.48,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4543,"4-Heptanone, oxime",,,,4,96,22981,NA,0.72,NA,6.88,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4544,"4-Hepten-3-one, 5-methyl-",,,,2,1360,326426,0.0001,0.72,0.00,11.94,1,0.021,1,0.004,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.3,tTestFail,FALSE
4545,"4-Heptenal, (Z)-",,,,4,122,17162,0.0018,0.76,0.00,7.56,0,0.000,2,0.008,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4546,4-Heptyn-2-ol,,,,3,2353,564653,NA,0.78,NA,1.70,0,0.000,1,0.004,0.000,0.000,0,0,Low,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4547,4-Hexadecanol,,,,3,6417,1540037,0.000138,0.795,0.0000,23.33,0,0.000,1,0.004,9.000,0.170,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4548,"4-Hexen-1-ol, (4E)-, acetate",,,,4,46,11103,NA,0.71,NA,8.45,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4549,"4-Hexen-1-ol, acetate",,,,3,0,0,0.0034,0.86,0.00,8.43,3,0.064,0,0.000,0.000,0.000,3,0.06382978723,OK,OK,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
4550,"4-Hexen-1-ol, trifluoroacetate",,,,4,132,31678,0.0085,0.77,9.72,4.71,0,0.000,1,0.004,1.000,0.019,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4551,"4-Hexen-2-one, 3-methyl-",,,,4,47,11187,NA,0.74,NA,7.13,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4552,"4-Hexen-3-one, 5-methyl-",,,,2,1332,89103,0.0029,0.79,0.12,7.61,1,0.021,10,0.042,4.000,0.075,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,2.8,tTestFail,FALSE
4553,4-Hydroxy-2-methoxybenaldehyde,,,,4,1332,319608,NA,0.75,NA,14.42,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4554,"4-Hydroxy-6,6-dimethyl-cyclohex-2-enone",,,,4,380,46634,0.0012,0.76,0.00,3.90,0,0.000,3,0.013,1.000,0.019,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4555,"4-Hydroxymethyl-3,3,4-trimethyl-1,2-dioxetane, TMS derivative",,,,4,512,122950,NA,0.73,NA,12.79,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4556,"4-Imidazolidinecarboxylic acid, 4-hydroxy-2,5-dioxo-",,,,2,0,0,NA,0.76,NA,10.75,0,0.000,0,0.000,1.000,0.019,0,0,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4557,"4-Isopropyl-6-methyl-1-methylene-1,2,3,4-tetrahydronaphthalene",,,,3,0,0,0.0050,0.81,0.03,16.48,0,0.000,0,0.000,1.000,0.019,0,0,OK,OK,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4558,4-Methoxycarbonyl-4-butanolide,,,,3,0,0,NA,0.81,NA,10.30,0,0.000,0,0.000,1.000,0.019,0,0,OK,OK,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4559,"4-Methyl-1,5-Heptadiene",,,,3,0,0,NA,0.90,NA,5.37,0,0.000,0,0.000,1.000,0.019,0,0,OK,OK,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4560,4-Methyl-2-hexanol,,,,2,0,0,NA,0.71,NA,11.94,0,0.000,0,0.000,1.000,0.019,0,0,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4561,"4-Methyl-2-hexene,c&t",,,,3,0,0,0.0002,0.80,0.00,5.32,0,0.000,0,0.000,2.000,0.038,0,0,OK,OK,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4562,4-Methyl-2-oxo-(1H)-pyrimidine,,,,4,1085,260454,NA,0.71,NA,7.89,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4563,"4-Methyl-2,3-hexadien-1-ol",,,,4,803,192670,NA,0.75,NA,13.16,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4564,"4-Methyl-3-heptanol, pentafluoropropionate",,,,5,62489,3931192,0.0008,0.82,0.00,9.35,0,0.000,7,0.029,1.000,0.019,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
4565,4-Methylpentyl 3-hydroxy-2-methylenebutanoate,,,,4,77,18480,0.0008,0.72,0.02,10.43,0,0.000,1,0.004,2.000,0.038,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4566,"4-Octanone, 2-methyl-",,,,3,0,0,0.0000,0.87,0.00,9.29,0,0.000,0,0.000,6.000,0.113,0,0,OK,OK,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4567,"4-Octanone, 7-methyl-",,,,4,42,10078,NA,0.76,NA,2.42,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4568,4-Oxopentyl formate,,,,4,153,36679,NA,0.72,NA,14.28,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4569,"4-Penten-2-ol, acetate",,,,2,0,0,0.0008,0.75,0.00,4.97,0,0.000,0,0.000,2.000,0.038,0,0,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4570,"4-Penten-2-one, 3-methyl-",,,,4,582,139799,NA,0.73,NA,2.28,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4571,"4-Penten-2-one, 4-methyl-",,,,5,429,102840,0.0000,0.82,0.00,3.26,0,0.000,1,0.004,1.000,0.019,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
4572,4-Pentenal,,,,2,970,128617,0.0010,0.76,0.00,3.52,1,0.021,2,0.008,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.4,tTestFail,FALSE
4573,"4-Pentenal, 2-methyl-",,,,5,425,101912,NA,0.81,NA,2.63,0,0.000,1,0.004,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
4574,4-Pentenoic acid,,,,4,344,82642,NA,0.75,NA,4.04,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4575,"4-Pentenoic acid, 2-methyl-, 4-methyl-2-pentyl ester",,,,3,0,0,0.0016,0.80,0.86,11.79,0,0.000,0,0.000,3.000,0.057,0,0,OK,OK,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4576,"4-Pentenoic acid, 2-methyl-, heptyl ester",,,,2,0,0,NA,0.75,NA,14.95,0,0.000,0,0.000,1.000,0.019,0,0,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4577,"4-Pentenoic acid, 2,2-diethyl-3-oxo-5-phenyl-, ethyl ester",,,,1,124718,3877837,0.000260,0.74,0.0000,22.72,3,0.064,13,0.054,7.000,0.132,3,0.06382978723,High,Low,Rare,OK,Low,AmRatioFail,0.6,tTestFail,FALSE
4578,"4-Pentenoic acid, 4-methyl-, methyl ester",,,,4,61,14601,NA,0.72,NA,5.32,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4579,"4-Piperidin-1-yl-7,8-dihydro-6H-thiazolo[4,5-c]azepine",,,,2,0,0,NA,0.79,NA,13.79,0,0.000,0,0.000,1.000,0.019,0,0,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4580,4-sec-Butoxy-2-butanone,,,,4,251,60138,0.0050,0.78,20.90,11.04,0,0.000,1,0.004,1.000,0.019,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4581,4-t-Butylcyclohexyl methylphosphonofluoridate,,,,4,45,10876,NA,0.70,NA,8.75,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4582,"4-Undecene, 3-methyl-, (Z)-",,,,4,97,23357,NA,0.77,NA,7.38,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4583,"4-Undecene, 8-methyl-, (Z)-",,,,3,0,0,NA,0.92,NA,9.09,0,0.000,0,0.000,1.000,0.019,0,0,OK,OK,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4584,"4,4-Dimethyl-1,1a,3a,4,5,6-hexahydrocyclopropa[c]pentalene",,,,4,1087,151480,0.0001,0.77,0.00,14.39,0,0.000,2,0.008,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4585,"4,4-Dimethyl-3-oxopentanenitrile",,,,4,357,51263,0.0017,0.80,0.00,4.84,0,0.000,2,0.008,2.000,0.038,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4586,"4,4-Dimethylandrost-5-en-3-ol, TMS derivative",,,,3,8044,1930638,NA,0.72,NA,20.47,0,0.000,1,0.004,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4587,"4,4,7-Trimethyl-oct-5-enal",,,,3,3219,772496,NA,0.71,NA,19.87,0,0.000,1,0.004,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4588,"4,5-Dihydro-2-methylimidazole-4-one",,,,4,420,100813,NA,0.77,NA,2.95,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4589,"4,5-Dihydrooxazole-5-one, 4-chloromethylene-2-phenyl-",,,,3,3866,927927,NA,0.72,NA,21.09,0,0.000,1,0.004,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4590,"4,6-Nonanedione, 5-(3-butanon-1-yl)-2,8-dimethyl-",,,,2,0,0,NA,0.77,NA,12.33,0,0.000,0,0.000,1.000,0.019,0,0,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4591,"4,7-Methano-2H-inden-2-one, octahydro-",,,,4,594,142516,NA,0.75,NA,11.29,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4592,"4,7-Methano-5H-inden-5-one, octahydro-",,,,2,0,0,NA,0.77,NA,13.70,0,0.000,0,0.000,1.000,0.019,0,0,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4593,"4,7,7-Trimethylbicyclo[4.1.0]hept-3-en-2-one",,,,5,2016,302500,0.0018,0.83,0.00,14.68,0,0.000,2,0.008,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
4594,"4,8-Dioxaspiro[2.5]oct-1-ene, 6,6-dimethyl-",,,,5,831,130947,0.0000,0.80,0.00,3.52,0,0.000,2,0.008,1.000,0.019,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
4595,"4,8,12,16-Tetramethylheptadecan-4-olide",,,,3,2916,699884,NA,0.77,NA,20.05,0,0.000,1,0.004,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4596,"4,8,12,16-tetraoxaeicosan-1-ol",,,,5,300,72080,0.0002,0.81,0.00,9.00,0,0.000,1,0.004,1.000,0.019,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
4597,"4(5H)-Thiazolone, 2-imino-",,,,1,0,0,NA,0.77,NA,1.73,0,0.000,0,0.000,1.000,0.019,0,0,Low,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4598,"4a,5-Dimethyl-3-(prop-1-en-2-yl)-1,2,3,4,4a,5,6,7-octahydronaphthalen-1-ol",,,,1,0,0,NA,0.71,NA,18.03,1,0.021,0,0.000,0.000,0.000,1,0.02127659574,High,Low,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
4599,"4H,5H-Pyrano[4,3-d]-1,3-dioxin, tetrahydro-8a-methyl-",,,,4,53,12782,NA,0.71,NA,5.23,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4600,5-(1-Ethoxy-ethoxy)-4-methyl-hex-2-enal,,,,2,0,0,NA,0.72,NA,9.04,1,0.021,0,0.000,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
4601,"5-(1-Hydroxycyclohexyl)pent-3-enedithioic acid, isopropyl ester",,,,1,4976,1093131,0.000033,0.715,0.0000,18.29,1,0.021,2,0.008,1.000,0.019,1,0.02127659574,High,Low,Rare,OK,Low,AmRatioFail,1.8,tTestFail,FALSE
4602,"5-(2-Nitrophenylthio)-1,2,3,4,5-pentamethylcyclopentadiene",,,,4,1340,321482,NA,0.73,NA,15.42,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4603,"5-Amino-2-(1-methylethyl]-1-pentyl-1,2-dihydro-3H-pyrrole-3,3,4-tricarbonitrile",,,,2,40460,7153952,0.000027,0.71,0.0001,19.06,2,0.043,3,0.013,1.000,0.019,2,0.04255319149,High,Low,Rare,OK,OK,AmRatioFail,3.5,tTestFail,FALSE
4604,"5-Azulenemethanol, 1,2,3,4,5,6,7,8-octahydro-.alpha.,.alpha.,3,8-tetramethyl-, acetate, [3S-(3.alpha.,5.alpha.,8.alpha.)]-",,,,4,711,170546,NA,0.73,NA,14.57,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4605,5-Chloro-3-[.alpha.-hydroxy-.beta.-3-methylpiperidino]ethyl benzothiophene,,,,4,434,55818,0.0003,0.75,0.00,8.56,0,0.000,2,0.008,1.000,0.019,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4606,5-Docosyldihydrofuran-2(3H)-one,,,,1,13626,1721669,0.000830,0.77,0.0620,22.32,1,0.021,4,0.017,0.000,0.000,1,0.02127659574,High,Low,Rare,OK,Low,AmRatioFail,0.8,tTestFail,FALSE
4607,5-Fluoro-6-methyl-5-hepten-2-one,,,,2,0,0,0.0005,0.72,0.00,9.86,1,0.021,0,0.000,1.000,0.019,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
4608,5-Henicosyldihydrofuran-2(3H)-one,,,,1,0,0,0.000050,0.775,0.6227,21.20,0,0.000,0,0.000,2.000,0.038,0,0,High,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4609,"5-Hexenoic acid, 5-bromo-, methyl ester",,,,2,0,0,NA,0.70,NA,10.86,1,0.021,0,0.000,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
4610,5-Hydroxy-3-(2-morpholinoethyl)indole,,,,1,0,0,NA,0.77,NA,19.86,0,0.000,0,0.000,1.000,0.019,0,0,High,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4611,"5-Hydroxy-3,3,4,4-tetramethyl-dihydro-furan-2-one",,,,2,0,0,0.0005,0.78,0.00,10.18,0,0.000,0,0.000,2.000,0.038,0,0,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4612,5-Hydroxymethylfurfural,,,,5,110376,12191050,0.0046,0.82,0.00,11.94,6,0.128,30,0.125,2.000,0.038,6,0.1276595745,OK,OK,OK,OK,OK,AmRatioFail,1.1,tTestFail,FALSE
4613,5-Isopropenyl-2-methylcyclopent-1-enecarboxaldehyde,,,,5,6939,1665364,NA,0.82,NA,11.90,0,0.000,1,0.004,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
4614,5-Isopropyl-2-methylphenyl benzoate,,,,4,747,179254,NA,0.88,NA,18.53,0,0.000,1,0.004,0.000,0.000,0,0,High,OK,Rare,OK,Low,OK,Inf,OK,FALSE
4615,"5-Isopropyl-6-methyl-hepta-3,5-dien-2-ol",,,,4,543,130381,0.0013,0.77,0.00,13.98,0,0.000,1,0.004,1.000,0.019,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4616,"5-Isopropylidene-6-methyldeca-3,6,9-trien-2-one",,,,3,1809,434135,NA,0.72,NA,17.61,0,0.000,1,0.004,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4617,"5-Methoxymethoxyhexa-2,3-diene",,,,2,6841,594707,0.0002,0.72,0.00,11.93,1,0.021,4,0.017,3.000,0.057,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,1.1,tTestFail,FALSE
4618,5-Methyl-1-phenylhex-5-en-1-one,,,,4,3170,328174,0.0001,0.71,0.00,7.80,0,0.000,3,0.013,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4619,5-Methyl-2-hexanone oxime,,,,5,1760,201697,0.0005,0.81,0.00,8.32,0,0.000,3,0.013,3.000,0.057,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
4620,5-Methyl-3-phenylcyclopent-2-en-1-one,,,,5,20262,4862911,NA,0.70,NA,15.94,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,OK,OK,Inf,OK,FALSE
4621,5-n-Propylhydantoin,,,,4,4879,625669,0.0003,0.79,0.00,16.18,0,0.000,3,0.013,1.000,0.019,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4622,5-O-Methyl-d-gluconic acid dimethylamide,,,,4,441,105742,NA,0.71,NA,8.58,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4623,"5-Oxobicyclo[2.2.1]heptane, 2-hydroxy-1,7,7-trimethyl-, acetate",,,,2,0,0,NA,0.73,NA,13.69,0,0.000,0,0.000,1.000,0.019,0,0,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4624,"5-Oxotetrahydrofuran-2-carboxylic acid, ethyl ester",,,,4,7096,1007282,0.0124,0.79,1.51,13.91,0,0.000,3,0.013,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4625,"5-Pentadecen-7-yne, (Z)-",,,,5,19917,4779999,NA,0.79,NA,15.94,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,OK,OK,Inf,OK,FALSE
4626,"5-Pyrimidinecarboxaldehyde, 1,2,3,4-tetrahydro-2,4-dioxo-",,,,2,906,61117,0.0004,0.74,0.00,8.56,1,0.021,5,0.021,1.000,0.019,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,1.1,tTestFail,FALSE
4627,"5-Tetradecene, (Z)-",,,,4,125,29883,NA,0.74,NA,12.86,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4628,"5,5-Dimethyl-1,3-dioxane-2-ethanol, TBDMS derivative",,,,3,28068,1767669,0.000248,0.72,0.0000,22.71,0,0.000,4,0.017,3.000,0.057,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4629,"5,6-Dihydro-6-methyluracil",,,,2,0,0,NA,0.74,NA,11.32,0,0.000,0,0.000,1.000,0.019,0,0,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4630,"5H-Inden-5-one, 1,2,3,3a,4,7a-hexahydro-7a-methyl-, trans-",,,,4,14,3339,NA,0.71,NA,10.46,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4631,"6-Amino-1-.beta.-d-ribofuranosylimidazo[4,5-c]pyridin-4(5H)-one",,,,4,1258,301816,NA,0.70,NA,14.68,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
4632,"6-Bromohexanoic acid, dodecyl ester",,,,1,0,0,NA,0.79,NA,17.71,0,0.000,0,0.000,1.000,0.019,0,0,High,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4633,"6-Chlorohexanoic acid, 3-methylbut-2-yl ester",,,,3,29665,2226047,0.0000,0.73,0.00,6.57,1,0.021,12,0.050,6.000,0.113,1,0.02127659574,OK,Low,Rare,OK,Low,OK,4.4,tTestFail,FALSE
4634,6-Cyclohexylnonadecane,,,,1,0,0,NA,0.78,NA,23.13,0,0.000,0,0.000,1.000,0.019,0,0,High,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
4635,6-Dodecanone,,,,4,3701,372095,0.0001,0.71,0.21,15.59,0,0.000,3,0.013,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
